## Generation 0 
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.778987884521484, 406.4261779785156, -2.3906471729278564], 'dist_obj': -348.86998814547894}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [57.56224822998047, 445.6791076660156, 1.3288280963897705], 'dist_obj': -385.68681170574956}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [144.2103729248047, 578.8482055664062, 1.5853981971740723], 'dist_obj': -525.637562706105}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [71.1903305053711, 450.361328125, 1.220381259918213], 'dist_obj': -390.5216895286782}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [75.81088256835938, 434.6920471191406, 2.106341600418091], 'dist_obj': -375.0254847099364}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -401.1923477562987, 'robot_pos': [85.717041015625, 460.36724853515625, -0.5314171314239502]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.521987915039062, 478.7740783691406, 2.768104314804077], 'dist_obj': -420.92292670346814}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -500.6133295247799, 'robot_pos': [17.298473358154297, 558.788818359375, -3.077427864074707]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [157.4195098876953, 578.2600708007812, 1.1853982210159302], 'dist_obj': -527.3367632672594}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -407.43551160024015, 'robot_pos': [18.7618408203125, 465.34320068359375, 2.785398244857788]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -385.2179551159123, 'robot_pos': [68.83048248291016, 445.1167297363281, -1.9860590696334839]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [296.22259521484375, 392.025146484375, -0.8146018385887146], 'dist_obj': -407.482284753591}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 0, 'robot_pos': [139.19602966308594, 529.196044921875, 0.7853981852531433], 'dist_obj': -475.8328905033011, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -464.1127774189111, 'robot_pos': [128.3572540283203, 519.0511474609375, 1.5852965116500854]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [77.06639099121094, 440.32623291015625, 0.5022132396697998], 'dist_obj': -380.70895069737367}
{'exit_reached': 0.0, 'collision': 7, 'robot_pos': [18.714862823486328, 570.8740844726562, -2.697786808013916], 'dist_obj': -512.5395523639695}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [117.37567901611328, 500.1218566894531, 1.3360127210617065], 'dist_obj': -443.84593867504475}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -441.12318463741485, 'robot_pos': [277.47857666015625, 443.787353515625, -1.6487455368041992]}
{'collision': 0, 'robot_pos': [56.04563522338867, 446.2040100097656, 1.9445298910140991], 'dist_obj': -386.2242539618785, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436], 'dist_obj': -517.9072871294441, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [92.00820922851562, 468.3912048339844, 0.7075555324554443], 'dist_obj': -409.64362761279443, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -448.2846771905715, 'robot_pos': [130.15289306640625, 502.761474609375, 1.5853981971740723]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -430.8284648593881, 'robot_pos': [17.117774963378906, 488.68902587890625, 2.8849833011627197]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -442.24194188759736, 'robot_pos': [237.89236450195312, 464.8854675292969, 0.10146218538284302]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -380.7485010288575, 'robot_pos': [61.945556640625, 440.7435302734375, 2.7704970836639404]}
{'collision': 0, 'robot_pos': [55.626224517822266, 445.986083984375, 1.8996461629867554], 'dist_obj': -386.0108637610624, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [82.2219467163086, 472.63848876953125, 1.702213168144226], 'dist_obj': -413.23641820375053, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [73.31746673583984, 441.7210693359375, 0.5022132396697998], 'dist_obj': -381.9533082658557, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [109.38050842285156, 495.7786560058594, 1.3542929887771606], 'dist_obj': -438.567522329655, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [328.0235595703125, 412.2229309082031, -0.8146018385887146], 'dist_obj': -442.60323263878865, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'robot_pos': [74.58538055419922, 447.7446594238281, 2.033346176147461], 'dist_obj': -388.018883867282, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.332109451293945, 486.0179748535156, -2.2977867126464844], 'dist_obj': -428.0508474481386}
{'collision': 735, 'robot_pos': [164.4300079345703, 527.5557861328125, 0.686063826084137], 'dist_obj': -479.0762357949794, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [105.5820083618164, 489.81683349609375, -0.6482322216033936], 'dist_obj': -432.2270582030994}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -425.30821236756253, 'robot_pos': [97.53319549560547, 483.6488342285156, -0.6482322216033936]}
{'exit_reached': 0.0, 'collision': 17, 'robot_pos': [17.684473037719727, 566.5079956054688, -1.8977867364883423], 'dist_obj': -508.2725188659771}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -520.5385225698574, 'robot_pos': [80.86360931396484, 580.1202392578125, 1.58526611328125]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [77.46355438232422, 467.7944030761719, -1.0940107107162476], 'dist_obj': -408.1681649907495}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [135.04446411132812, 529.9447021484375, 0.9909608364105225], 'dist_obj': -475.89882818845024}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [57.08140563964844, 447.744384765625, 1.7305163145065308], 'dist_obj': -387.7553688994046}
{'collision': 17, 'exit_reached': 0.0, 'dist_obj': -508.2725188659771, 'robot_pos': [17.684473037719727, 566.5079956054688, -1.8977867364883423]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -440.0133618215279, 'robot_pos': [278.2845458984375, 442.0518493652344, -1.3777415752410889]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [57.0028190612793, 449.1073303222656, -1.0084198713302612], 'dist_obj': -389.11887335890066}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [80.31422424316406, 447.5013122558594, -0.8614044189453125], 'dist_obj': -388.03341957441575}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -408.4462755704502, 'robot_pos': [91.42854309082031, 467.2353210449219, 0.7571103572845459]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -484.50841795932666, 'robot_pos': [134.51048278808594, 538.7448120117188, 1.9122283458709717]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -520.4535976225209, 'robot_pos': [121.52841186523438, 576.8038330078125, 1.5853981971740723]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -390.29945795619585, 'robot_pos': [20.038375854492188, 448.248291015625, -3.0977869033813477]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -476.281521546065, 'robot_pos': [133.15817260742188, 530.6293334960938, 1.0432814359664917]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -525.637562706105, 'robot_pos': [144.2103729248047, 578.8482055664062, 1.5853981971740723]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -475.6975877030869, 'robot_pos': [208.29347229003906, 511.9925231933594, -0.22566942870616913]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 27, 'dist_obj': -526.021970508448, 'robot_pos': [220.21434020996094, 561.0294189453125, 0.5630170702934265]}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [19.12411880493164, 473.74554443359375, 2.761324167251587], 'dist_obj': -415.7598022922902}
{'collision': 0, 'robot_pos': [45.550018310546875, 443.1298828125, -2.2977867126464844], 'dist_obj': -383.40228099836014, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [150.50975036621094, 540.509765625, 0.7853981852531433], 'dist_obj': -488.9597629379602}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -442.60323263878865, 'robot_pos': [328.0235595703125, 412.2229309082031, -0.8146018385887146]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -407.43551160024015, 'robot_pos': [18.7618408203125, 465.34320068359375, 0.10221320390701294]}
{'collision': 0, 'robot_pos': [43.53654479980469, 510.60845947265625, 1.5853981971740723], 'dist_obj': -450.9091140190552, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -430.35722734669054, 'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -440.67593710885063, 'robot_pos': [122.45906829833984, 496.2271728515625, 1.5853981971740723]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [296.22259521484375, 392.025146484375, -0.8146018385887146], 'dist_obj': -407.482284753591}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -484.08362950013674, 'robot_pos': [134.58348083496094, 538.3035278320312, 1.9571099281311035]}
{'collision': 10, 'robot_pos': [117.07946014404297, 578.2679443359375, 1.5853981971740723], 'dist_obj': -521.4016943744369, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 9, 'dist_obj': -533.2464665494505, 'robot_pos': [185.95462036132812, 578.1575317382812, 1.5853981971740723]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [77.06639099121094, 440.32623291015625, 0.5022132396697998], 'dist_obj': -380.70895069737367}
{'collision': 0, 'robot_pos': [128.3571319580078, 519.052734375, 1.5853981971740723], 'dist_obj': -464.1143290469373, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [255.8942108154297, 521.6487426757812, -0.23939365148544312], 'dist_obj': -501.49187774592093}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -524.9528228196659, 'robot_pos': [147.0972137451172, 577.6770629882812, 1.5853981971740723]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [184.45091247558594, 574.450927734375, 0.7853981852531433], 'dist_obj': -529.2898890615285}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -410.40667751099556, 'robot_pos': [301.4775390625, 391.8467102050781, -0.7922965884208679]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -517.9072871294441, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -371.92462960956163, 'robot_pos': [16.650054931640625, 429.3896484375, -2.697786808013916]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -436.2653186779893, 'robot_pos': [113.55050659179688, 492.96624755859375, -0.025545179843902588]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -407.43551160024015, 'robot_pos': [18.7618408203125, 465.34320068359375, 0.10221320390701294]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -388.62324633199415, 'robot_pos': [63.748924255371094, 448.60516357421875, 0.5022132396697998]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -389.5860736814684, 'robot_pos': [68.06019592285156, 449.502685546875, -1.6035979986190796]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -432.2270582030994, 'robot_pos': [105.5820083618164, 489.81683349609375, -0.6482322216033936]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -522.9175357835476, 'robot_pos': [137.6053466796875, 577.1268310546875, 1.582070231437683]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -407.43551160024015, 'robot_pos': [18.7618408203125, 465.34320068359375, 0.10221320390701294]}
## Generation 6 
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'robot_pos': [207.33506774902344, 516.1000366210938, -0.20673997700214386], 'dist_obj': -479.3066508972856, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -417.4194928817584, 'robot_pos': [252.79989624023438, 430.2259216308594, -1.4482321739196777]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [256.5284423828125, 368.6039733886719, 3.026188611984253], 'dist_obj': -365.86861174018543, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [86.81941986083984, 578.599365234375, 2.3853981494903564], 'dist_obj': -519.2923867178959, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.750883102416992, 557.8956298828125, -3.127528190612793], 'dist_obj': -499.77049169476123}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -526.8333152975474, 'robot_pos': [146.24728393554688, 579.7256469726562, 1.5853981971740723]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [78.12555694580078, 467.4338684082031, -1.201908826828003], 'dist_obj': -407.83684598215063}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -435.28368022799395, 'robot_pos': [236.24960327148438, 458.0049743652344, -0.9490654468536377]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [111.09809112548828, 503.5909423828125, 1.3544175624847412], 'dist_obj': -446.52428722381984}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -371.11315761015214, 'robot_pos': [236.64263916015625, 386.37762451171875, 2.3163607120513916]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [266.88128662109375, 419.92083740234375, -2.305332899093628], 'dist_obj': -415.14199492511415}
